"","row","column","cor","pval"
"291087","Glyma.05G146800","Glyma.09G066000",0.992,1.01e-05
"291093","Glyma.05G157300","Glyma.09G066000",0.994,5.62e-06
"291140","Glyma.06G016500","Glyma.09G066000",0.993,8.24e-06
"291158","Glyma.06G068400","Glyma.09G066000",0.994,5.46e-06
"291164","Glyma.06G083700","Glyma.09G066000",0.999,1.49e-07
"291224","Glyma.06G277500","Glyma.09G066000",0.994,5.78e-06
"291227","Glyma.06G292500","Glyma.09G066000",0.996,2.48e-06
"291245","Glyma.07G024100","Glyma.09G066000",0.992,1.21e-05
"291249","Glyma.07G035000","Glyma.09G066000",0.99,1.76e-05
"291269","Glyma.07G082700","Glyma.09G066000",0.992,1.2e-05
"291281","Glyma.07G106900","Glyma.09G066000",0.996,1.69e-06
"291295","Glyma.07G160500","Glyma.09G066000",0.994,4.35e-06
"291307","Glyma.07G208200","Glyma.09G066000",0.994,5.55e-06
"291313","Glyma.07G220900","Glyma.09G066000",0.993,7.79e-06
"291315","Glyma.07G222800","Glyma.09G066000",0.992,1.1e-05
"291325","Glyma.07G271700","Glyma.09G066000",0.993,9.06e-06
"291331","Glyma.08G009300","Glyma.09G066000",0.991,1.55e-05
"291342","Glyma.08G026700","Glyma.09G066000",0.995,3.88e-06
"291345","Glyma.08G031100","Glyma.09G066000",0.991,1.62e-05
"291349","Glyma.08G049400","Glyma.09G066000",0.994,6.22e-06
"291368","Glyma.08G107700","Glyma.09G066000",0.992,1.09e-05
"291375","Glyma.08G119100","Glyma.09G066000",0.99,1.74e-05
"291393","Glyma.08G187500","Glyma.09G066000",0.991,1.28e-05
"291409","Glyma.08G222400","Glyma.09G066000",0.996,1.94e-06
"291410","Glyma.08G225500","Glyma.09G066000",0.991,1.59e-05
"291414","Glyma.08G243000","Glyma.09G066000",0.995,3.94e-06
"291416","Glyma.08G249900","Glyma.09G066000",0.99,1.85e-05
"291439","Glyma.08G313100","Glyma.09G066000",0.997,1.13e-06
"291450","Glyma.09G001600","Glyma.09G066000",0.991,1.64e-05
"292237","Glyma.01G019400","Glyma.09G068400",0.993,6.7e-06
"292256","Glyma.01G058000","Glyma.09G068400",0.991,1.39e-05
"292257","Glyma.01G063000","Glyma.09G068400",0.991,1.32e-05
"292262","Glyma.01G095500","Glyma.09G068400",0.997,7.46e-07
"292272","Glyma.01G133000","Glyma.09G068400",0.997,1.22e-06
"292288","Glyma.01G167500","Glyma.09G068400",0.993,8.71e-06
"292296","Glyma.01G197800","Glyma.09G068400",0.997,9.75e-07
"292300","Glyma.01G219600","Glyma.09G068400",0.99,1.83e-05
"292301","Glyma.01G225200","Glyma.09G068400",0.993,7.08e-06
"292314","Glyma.02G017400","Glyma.09G068400",0.995,3.86e-06
"292323","Glyma.02G038100","Glyma.09G068400",0.99,1.75e-05
"292373","Glyma.02G251600","Glyma.09G068400",0.994,4.71e-06
"292375","Glyma.02G257200","Glyma.09G068400",0.991,1.28e-05
"292385","Glyma.02G273100","Glyma.09G068400",0.99,1.86e-05
"292406","Glyma.03G002900","Glyma.09G068400",0.997,1.09e-06
"292408","Glyma.03G006900","Glyma.09G068400",0.991,1.48e-05
"292443","Glyma.03G159500","Glyma.09G068400",0.994,5.89e-06
"292452","Glyma.03G189300","Glyma.09G068400",0.991,1.32e-05
"292460","Glyma.03G217000","Glyma.09G068400",0.992,1.27e-05
"292488","Glyma.04G013000","Glyma.09G068400",0.994,5.68e-06
"292493","Glyma.04G017500","Glyma.09G068400",0.991,1.29e-05
"292498","Glyma.04G030600","Glyma.09G068400",0.993,7.41e-06
"292514","Glyma.04G088500","Glyma.09G068400",0.995,3.7e-06
"292515","Glyma.04G089900","Glyma.09G068400",0.993,8.99e-06
"292525","Glyma.04G122700","Glyma.09G068400",0.994,5.4e-06
"292533","Glyma.04G154000","Glyma.09G068400",0.994,5.4e-06
"292536","Glyma.04G170400","Glyma.09G068400",0.995,3.34e-06
"292537","Glyma.04G170500","Glyma.09G068400",0.996,1.88e-06
"292541","Glyma.04G175300","Glyma.09G068400",0.991,1.49e-05
"292557","Glyma.04G206100","Glyma.09G068400",0.99,1.68e-05
"292559","Glyma.04G213200","Glyma.09G068400",0.991,1.28e-05
"292561","Glyma.04G219500","Glyma.09G068400",0.996,2.58e-06
"292564","Glyma.04G231500","Glyma.09G068400",0.993,8.64e-06
"292567","Glyma.04G242100","Glyma.09G068400",0.996,2.07e-06
"292585","Glyma.05G039900","Glyma.09G068400",0.995,3.51e-06
"292591","Glyma.05G055600","Glyma.09G068400",0.995,2.95e-06
"292599","Glyma.05G105800","Glyma.09G068400",0.998,5.11e-07
"292602","Glyma.05G111800","Glyma.09G068400",0.993,6.6e-06
"292622","Glyma.05G157800","Glyma.09G068400",0.99,1.84e-05
"292635","Glyma.05G197900","Glyma.09G068400",0.99,1.8e-05
"292644","Glyma.05G219300","Glyma.09G068400",0.99,1.8e-05
"292655","Glyma.05G241900","Glyma.09G068400",0.993,9.2e-06
"292668","Glyma.06G017500","Glyma.09G068400",0.991,1.57e-05
"292673","Glyma.06G030400","Glyma.09G068400",0.996,2.16e-06
"292698","Glyma.06G101500","Glyma.09G068400",0.995,3.35e-06
"292703","Glyma.06G111000","Glyma.09G068400",0.997,1.17e-06
"292716","Glyma.06G145500","Glyma.09G068400",0.993,7.29e-06
"292759","Glyma.07G001600","Glyma.09G068400",0.99,1.89e-05
"292766","Glyma.07G011300","Glyma.09G068400",0.996,1.55e-06
"292767","Glyma.07G014800","Glyma.09G068400",0.993,7.07e-06
"292791","Glyma.07G062100","Glyma.09G068400",0.992,9.35e-06
"292803","Glyma.07G102500","Glyma.09G068400",0.995,3.5e-06
"292818","Glyma.07G149600","Glyma.09G068400",0.992,1.07e-05
"292821","Glyma.07G157400","Glyma.09G068400",0.994,4.6e-06
"292826","Glyma.07G179700","Glyma.09G068400",0.997,1.25e-06
"292827","Glyma.07G180000","Glyma.09G068400",0.995,3.73e-06
"292855","Glyma.08G005200","Glyma.09G068400",0.992,9.84e-06
"292862","Glyma.08G014800","Glyma.09G068400",0.999,1.11e-07
"292870","Glyma.08G028100","Glyma.09G068400",0.992,1.25e-05
"292871","Glyma.08G029500","Glyma.09G068400",0.991,1.44e-05
"292878","Glyma.08G054700","Glyma.09G068400",0.995,4.11e-06
"292881","Glyma.08G056500","Glyma.09G068400",0.992,1.18e-05
"292898","Glyma.08G115600","Glyma.09G068400",0.995,3.95e-06
"292900","Glyma.08G118000","Glyma.09G068400",0.998,5.68e-07
"292904","Glyma.08G121600","Glyma.09G068400",0.993,6.99e-06
"292907","Glyma.08G131700","Glyma.09G068400",0.995,2.64e-06
"292908","Glyma.08G136500","Glyma.09G068400",0.994,5.96e-06
"292910","Glyma.08G140900","Glyma.09G068400",0.99,1.8e-05
"292912","Glyma.08G145400","Glyma.09G068400",0.99,1.82e-05
"292916","Glyma.08G171500","Glyma.09G068400",0.993,7.49e-06
"292918","Glyma.08G185800","Glyma.09G068400",0.999,3.08e-08
"292924","Glyma.08G193500","Glyma.09G068400",0.993,6.6e-06
"292929","Glyma.08G213100","Glyma.09G068400",0.99,1.81e-05
"292968","Glyma.08G322800","Glyma.09G068400",0.993,6.97e-06
"292986","Glyma.09G023600","Glyma.09G068400",0.998,2.41e-07
"293002","Glyma.01G019400","Glyma.09G070000",0.997,1.14e-06
"293017","Glyma.01G050100","Glyma.09G070000",0.997,8.62e-07
"293026","Glyma.01G090200","Glyma.09G070000",0.999,2.46e-08
"293035","Glyma.01G131500","Glyma.09G070000",0.998,2.83e-07
"293208","Glyma.03G159500","Glyma.09G070000",0.991,1.39e-05
"293233","Glyma.03G243500","Glyma.09G070000",0.991,1.48e-05
"293279","Glyma.04G088500","Glyma.09G070000",0.993,6.99e-06
"293306","Glyma.04G175300","Glyma.09G070000",0.991,1.63e-05
"293307","Glyma.04G176500","Glyma.09G070000",0.991,1.3e-05
"293322","Glyma.04G206100","Glyma.09G070000",0.994,5.35e-06
"293327","Glyma.04G220400","Glyma.09G070000",0.993,9.14e-06
"293367","Glyma.05G111800","Glyma.09G070000",0.992,1.18e-05
"293381","Glyma.05G150800","Glyma.09G070000",0.993,7.12e-06
"293387","Glyma.05G157800","Glyma.09G070000",0.991,1.36e-05
"293409","Glyma.05G219300","Glyma.09G070000",0.993,6.87e-06
"293420","Glyma.05G241900","Glyma.09G070000",0.993,8.72e-06
"293442","Glyma.06G049200","Glyma.09G070000",0.996,2.11e-06
"293461","Glyma.06G093400","Glyma.09G070000",0.99,1.76e-05
"293465","Glyma.06G105300","Glyma.09G070000",0.996,2.16e-06
"293531","Glyma.07G011300","Glyma.09G070000",0.992,1.27e-05
"293532","Glyma.07G014800","Glyma.09G070000",0.994,5.4e-06
"293608","Glyma.07G229100","Glyma.09G070000",0.992,1.13e-05
"293620","Glyma.08G005200","Glyma.09G070000",0.992,9.69e-06
"293643","Glyma.08G054700","Glyma.09G070000",0.994,5.13e-06
"293669","Glyma.08G121600","Glyma.09G070000",0.991,1.66e-05
"293764","Glyma.01G006400","Glyma.09G072200",0.993,8.07e-06
"293782","Glyma.01G046000","Glyma.09G072200",0.994,6.25e-06
"293787","Glyma.01G058000","Glyma.09G072200",0.995,3.3e-06
"293800","Glyma.01G131300","Glyma.09G072200",0.992,1.07e-05
"293814","Glyma.01G159800","Glyma.09G072200",0.996,2.09e-06
"293830","Glyma.01G218800","Glyma.09G072200",0.998,4.52e-07
"293831","Glyma.01G219600","Glyma.09G072200",0.994,4.79e-06
"293851","Glyma.02G036300","Glyma.09G072200",0.996,2.39e-06
"293875","Glyma.02G132400","Glyma.09G072200",0.994,5.57e-06
"293881","Glyma.02G189600","Glyma.09G072200",0.996,1.51e-06
"293890","Glyma.02G212700","Glyma.09G072200",0.996,1.96e-06
"293895","Glyma.02G220700","Glyma.09G072200",0.996,2.43e-06
"293906","Glyma.02G257200","Glyma.09G072200",0.99,1.8e-05
"293939","Glyma.03G006900","Glyma.09G072200",0.992,1.16e-05
"293964","Glyma.03G137300","Glyma.09G072200",0.991,1.41e-05
"293977","Glyma.03G169500","Glyma.09G072200",0.99,1.88e-05
"293978","Glyma.03G175000","Glyma.09G072200",0.992,1.22e-05
"293980","Glyma.03G178100","Glyma.09G072200",0.991,1.47e-05
"293983","Glyma.03G189300","Glyma.09G072200",0.994,5.11e-06
"293988","Glyma.03G192100","Glyma.09G072200",0.994,5.3e-06
"293991","Glyma.03G217000","Glyma.09G072200",0.997,1.15e-06
"294020","Glyma.04G013200","Glyma.09G072200",0.992,9.53e-06
"294023","Glyma.04G017000","Glyma.09G072200",0.99,1.82e-05
"294027","Glyma.04G026000","Glyma.09G072200",0.994,5.82e-06
"294035","Glyma.04G066800","Glyma.09G072200",0.998,5.83e-07
"294037","Glyma.04G067700","Glyma.09G072200",0.99,1.73e-05
"294038","Glyma.04G071400","Glyma.09G072200",0.996,1.83e-06
"294039","Glyma.04G076500","Glyma.09G072200",0.991,1.54e-05
"294054","Glyma.04G108000","Glyma.09G072200",0.997,7.78e-07
"294064","Glyma.04G154000","Glyma.09G072200",0.993,8.55e-06
"294065","Glyma.04G157200","Glyma.09G072200",0.994,5.27e-06
"294080","Glyma.04G196500","Glyma.09G072200",0.993,7.9e-06
"294092","Glyma.04G219500","Glyma.09G072200",0.991,1.37e-05
"294110","Glyma.05G027300","Glyma.09G072200",0.997,6.85e-07
"294113","Glyma.05G030100","Glyma.09G072200",0.99,1.89e-05
"294118","Glyma.05G046100","Glyma.09G072200",0.998,2.44e-07
"294153","Glyma.05G157800","Glyma.09G072200",0.991,1.43e-05
"294164","Glyma.05G193200","Glyma.09G072200",0.998,4.81e-07
"294178","Glyma.05G222700","Glyma.09G072200",0.993,8.03e-06
"294185","Glyma.05G239100","Glyma.09G072200",0.999,1.45e-07
"294193","Glyma.06G013100","Glyma.09G072200",0.992,9.71e-06
"294217","Glyma.06G069300","Glyma.09G072200",0.997,1.32e-06
"294252","Glyma.06G161700","Glyma.09G072200",0.995,3.27e-06
"294280","Glyma.06G246600","Glyma.09G072200",0.996,2.3e-06
"294293","Glyma.07G004100","Glyma.09G072200",0.994,5.65e-06
"294304","Glyma.07G029800","Glyma.09G072200",0.995,3.33e-06
"294319","Glyma.07G058700","Glyma.09G072200",0.991,1.62e-05
"294333","Glyma.07G100400","Glyma.09G072200",0.991,1.38e-05
"294336","Glyma.07G103500","Glyma.09G072200",0.994,4.95e-06
"294366","Glyma.07G212500","Glyma.09G072200",0.99,1.7e-05
"294368","Glyma.07G216200","Glyma.09G072200",0.991,1.38e-05
"294404","Glyma.08G032200","Glyma.09G072200",0.998,4.11e-07
"294423","Glyma.08G100300","Glyma.09G072200",0.997,9.97e-07
"294425","Glyma.08G102900","Glyma.09G072200",0.991,1.38e-05
"294428","Glyma.08G115100","Glyma.09G072200",0.992,1.11e-05
"294452","Glyma.08G190000","Glyma.09G072200",0.995,2.74e-06
"294454","Glyma.08G192300","Glyma.09G072200",0.995,3.98e-06
"294480","Glyma.08G262800","Glyma.09G072200",0.993,8.82e-06
"294487","Glyma.08G288800","Glyma.09G072200",0.998,5.37e-07
"294514","Glyma.09G017000","Glyma.09G072200",0.991,1.28e-05
"294524","Glyma.09G065700","Glyma.09G072200",0.991,1.57e-05
"294731","Glyma.03G137300","Glyma.09G085200",0.994,6.07e-06
"294785","Glyma.04G012900","Glyma.09G085200",0.992,1.03e-05
"294800","Glyma.04G051200","Glyma.09G085200",0.99,1.81e-05
"294806","Glyma.04G076500","Glyma.09G085200",0.994,5.77e-06
"294836","Glyma.04G172300","Glyma.09G085200",0.991,1.28e-05
"294856","Glyma.04G210500","Glyma.09G085200",0.99,1.74e-05
"294870","Glyma.05G003600","Glyma.09G085200",0.993,8.67e-06
"294881","Glyma.05G031300","Glyma.09G085200",0.994,6.22e-06
"294884","Glyma.05G045200","Glyma.09G085200",0.991,1.59e-05
"294923","Glyma.05G167100","Glyma.09G085200",0.991,1.39e-05
"294945","Glyma.05G222700","Glyma.09G085200",0.992,1.22e-05
"294987","Glyma.06G075100","Glyma.09G085200",0.993,6.63e-06
"294991","Glyma.06G086800","Glyma.09G085200",0.995,3.69e-06
"295002","Glyma.06G118100","Glyma.09G085200",0.991,1.51e-05
"295031","Glyma.06G189600","Glyma.09G085200",0.992,1.05e-05
"295047","Glyma.06G246600","Glyma.09G085200",0.991,1.65e-05
"295100","Glyma.07G100400","Glyma.09G085200",0.99,1.83e-05
"295103","Glyma.07G103500","Glyma.09G085200",0.992,1.14e-05
"295128","Glyma.07G192200","Glyma.09G085200",0.993,7.7e-06
"295135","Glyma.07G216200","Glyma.09G085200",0.994,5.76e-06
"295192","Glyma.08G102900","Glyma.09G085200",0.991,1.55e-05
"295223","Glyma.08G206900","Glyma.09G085200",0.993,6.57e-06
"295247","Glyma.08G262800","Glyma.09G085200",0.992,1.14e-05
"295694","Glyma.05G181600","Glyma.09G085300",0.994,5.72e-06
"296068","Glyma.01G006400","Glyma.09G091100",0.993,7.76e-06
"296086","Glyma.01G046000","Glyma.09G091100",0.99,1.78e-05
"296091","Glyma.01G058000","Glyma.09G091100",0.991,1.31e-05
"296111","Glyma.01G151700","Glyma.09G091100",0.99,1.69e-05
"296114","Glyma.01G155300","Glyma.09G091100",0.992,1.15e-05
"296118","Glyma.01G159800","Glyma.09G091100",0.992,9.45e-06
"296134","Glyma.01G218800","Glyma.09G091100",0.992,1e-05
"296135","Glyma.01G219600","Glyma.09G091100",0.99,1.75e-05
"296185","Glyma.02G189600","Glyma.09G091100",0.99,1.8e-05
"296203","Glyma.02G238200","Glyma.09G091100",0.995,2.86e-06
"296205","Glyma.02G244700","Glyma.09G091100",0.99,1.9e-05
"296210","Glyma.02G257200","Glyma.09G091100",0.991,1.39e-05
"296268","Glyma.03G137300","Glyma.09G091100",0.995,2.66e-06
"296273","Glyma.03G142500","Glyma.09G091100",0.995,2.63e-06
"296281","Glyma.03G169500","Glyma.09G091100",0.996,1.97e-06
"296284","Glyma.03G178100","Glyma.09G091100",0.994,5.74e-06
"296297","Glyma.03G219300","Glyma.09G091100",0.995,2.85e-06
"296300","Glyma.03G229200","Glyma.09G091100",0.996,2.07e-06
"296315","Glyma.04G001500","Glyma.09G091100",0.994,4.38e-06
"296342","Glyma.04G071400","Glyma.09G091100",0.993,9.13e-06
"296343","Glyma.04G076500","Glyma.09G091100",0.998,3.44e-07
"296346","Glyma.04G084300","Glyma.09G091100",0.991,1.52e-05
"296369","Glyma.04G157200","Glyma.09G091100",0.991,1.59e-05
"296373","Glyma.04G172300","Glyma.09G091100",0.998,3.64e-07
"296375","Glyma.04G174800","Glyma.09G091100",0.999,1.1e-07
"296384","Glyma.04G196500","Glyma.09G091100",0.993,7.96e-06
"296407","Glyma.05G003600","Glyma.09G091100",0.992,1.2e-05
"296416","Glyma.05G029800","Glyma.09G091100",0.992,1.17e-05
"296417","Glyma.05G030100","Glyma.09G091100",0.994,5.16e-06
"296442","Glyma.05G132900","Glyma.09G091100",0.993,6.61e-06
"296464","Glyma.05G183100","Glyma.09G091100",0.994,5.54e-06
"296465","Glyma.05G184200","Glyma.09G091100",0.992,1.04e-05
"296482","Glyma.05G222700","Glyma.09G091100",0.991,1.39e-05
"296489","Glyma.05G239100","Glyma.09G091100",0.99,1.78e-05
"296502","Glyma.06G016500","Glyma.09G091100",0.99,1.7e-05
"296515","Glyma.06G058100","Glyma.09G091100",0.994,5.23e-06
"296518","Glyma.06G063500","Glyma.09G091100",0.992,1.15e-05
"296521","Glyma.06G069300","Glyma.09G091100",0.991,1.63e-05
"296524","Glyma.06G075100","Glyma.09G091100",0.993,9.27e-06
"296539","Glyma.06G118100","Glyma.09G091100",0.994,5.86e-06
"296561","Glyma.06G169300","Glyma.09G091100",0.998,2.21e-07
"296568","Glyma.06G189600","Glyma.09G091100",0.99,1.73e-05
"296584","Glyma.06G246600","Glyma.09G091100",0.997,6.52e-07
"296608","Glyma.07G029800","Glyma.09G091100",0.991,1.43e-05
"296623","Glyma.07G058700","Glyma.09G091100",0.995,3.75e-06
"296640","Glyma.07G103500","Glyma.09G091100",0.992,9.78e-06
"296646","Glyma.07G114400","Glyma.09G091100",0.992,1.11e-05
"296665","Glyma.07G192200","Glyma.09G091100",0.992,9.78e-06
"296672","Glyma.07G216200","Glyma.09G091100",0.995,3.49e-06
"296693","Glyma.08G009300","Glyma.09G091100",0.993,8.59e-06
"296708","Glyma.08G032200","Glyma.09G091100",0.991,1.3e-05
"296729","Glyma.08G102900","Glyma.09G091100",0.999,1.51e-07
"296750","Glyma.08G163900","Glyma.09G091100",0.997,1.29e-06
"296770","Glyma.08G222100","Glyma.09G091100",0.992,9.43e-06
"296793","Glyma.08G295700","Glyma.09G091100",0.99,1.84e-05
"296828","Glyma.09G065700","Glyma.09G091100",0.997,9.17e-07
"296838","Glyma.01G006400","Glyma.09G103400",0.993,7.78e-06
"296847","Glyma.01G025100","Glyma.09G103400",0.998,2.59e-07
"296848","Glyma.01G026700","Glyma.09G103400",0.991,1.29e-05
"296851","Glyma.01G028900","Glyma.09G103400",0.993,7.06e-06
"296859","Glyma.01G056300","Glyma.09G103400",0.992,9.69e-06
"296861","Glyma.01G058000","Glyma.09G103400",0.994,6.38e-06
"296867","Glyma.01G095500","Glyma.09G103400",0.991,1.62e-05
"296869","Glyma.01G107500","Glyma.09G103400",0.998,2.78e-07
"296886","Glyma.01G157600","Glyma.09G103400",0.995,3.93e-06
"296890","Glyma.01G164300","Glyma.09G103400",0.998,4.31e-07
"296896","Glyma.01G181500","Glyma.09G103400",0.998,4.72e-07
"296904","Glyma.01G218800","Glyma.09G103400",0.992,1.22e-05
"296905","Glyma.01G219600","Glyma.09G103400",0.996,1.74e-06
"296906","Glyma.01G225200","Glyma.09G103400",0.997,7.48e-07
"296909","Glyma.01G236600","Glyma.09G103400",0.997,1.24e-06
"296912","Glyma.02G000600","Glyma.09G103400",0.995,3.36e-06
"296922","Glyma.02G032800","Glyma.09G103400",0.998,1.74e-07
"296928","Glyma.02G038100","Glyma.09G103400",0.999,1.04e-07
"296929","Glyma.02G047700","Glyma.09G103400",0.995,2.97e-06
"296930","Glyma.02G052600","Glyma.09G103400",0.99,1.69e-05
"296931","Glyma.02G057000","Glyma.09G103400",0.997,6.61e-07
"296932","Glyma.02G061400","Glyma.09G103400",0.991,1.35e-05
"296955","Glyma.02G189600","Glyma.09G103400",0.994,4.96e-06
"296963","Glyma.02G212600","Glyma.09G103400",0.992,9.91e-06
"296968","Glyma.02G220000","Glyma.09G103400",0.997,9.94e-07
"296973","Glyma.02G238200","Glyma.09G103400",0.994,4.96e-06
"296975","Glyma.02G244700","Glyma.09G103400",0.999,1.62e-07
"296978","Glyma.02G251600","Glyma.09G103400",0.993,6.66e-06
"296980","Glyma.02G257200","Glyma.09G103400",0.995,3.06e-06
"296995","Glyma.02G281700","Glyma.09G103400",0.997,1.14e-06
"297001","Glyma.02G292800","Glyma.09G103400",0.991,1.48e-05
"297003","Glyma.02G294500","Glyma.09G103400",0.999,2.97e-08
"297006","Glyma.02G307700","Glyma.09G103400",0.997,9.64e-07
"297010","Glyma.02G309400","Glyma.09G103400",0.992,9.36e-06
"297013","Glyma.03G006900","Glyma.09G103400",0.995,3.14e-06
"297014","Glyma.03G016700","Glyma.09G103400",0.999,6.87e-08
"297026","Glyma.03G076100","Glyma.09G103400",0.997,7.44e-07
"297028","Glyma.03G086400","Glyma.09G103400",0.997,1.09e-06
"297029","Glyma.03G091200","Glyma.09G103400",0.993,6.93e-06
"297040","Glyma.03G139200","Glyma.09G103400",0.997,7.79e-07
"297041","Glyma.03G139700","Glyma.09G103400",0.997,1.12e-06
"297046","Glyma.03G150700","Glyma.09G103400",0.991,1.46e-05
"297049","Glyma.03G164400","Glyma.09G103400",0.993,7.63e-06
"297052","Glyma.03G175000","Glyma.09G103400",0.996,1.7e-06
"297057","Glyma.03G189300","Glyma.09G103400",0.994,4.67e-06
"297059","Glyma.03G190500","Glyma.09G103400",0.995,3.03e-06
"297060","Glyma.03G191500","Glyma.09G103400",0.995,2.62e-06
"297067","Glyma.03G219300","Glyma.09G103400",0.993,7.41e-06
"297068","Glyma.03G226400","Glyma.09G103400",0.994,4.43e-06
"297076","Glyma.03G247000","Glyma.09G103400",0.994,5.76e-06
"297082","Glyma.03G261000","Glyma.09G103400",1,8.37e-09
"297084","Glyma.04G000300","Glyma.09G103400",0.992,1.15e-05
"297085","Glyma.04G001500","Glyma.09G103400",0.996,1.98e-06
"297093","Glyma.04G013000","Glyma.09G103400",0.99,1.79e-05
"297094","Glyma.04G013200","Glyma.09G103400",0.997,1.11e-06
"297097","Glyma.04G017000","Glyma.09G103400",0.994,5.52e-06
"297103","Glyma.04G030600","Glyma.09G103400",0.995,3.16e-06
"297107","Glyma.04G051200","Glyma.09G103400",0.99,1.85e-05
"297111","Glyma.04G067700","Glyma.09G103400",0.997,6.08e-07
"297112","Glyma.04G071400","Glyma.09G103400",0.991,1.33e-05
"297115","Glyma.04G082000","Glyma.09G103400",0.995,4.26e-06
"297123","Glyma.04G092600","Glyma.09G103400",0.992,1.16e-05
"297130","Glyma.04G122700","Glyma.09G103400",0.991,1.37e-05
"297142","Glyma.04G170500","Glyma.09G103400",0.992,1.21e-05
"297153","Glyma.04G195200","Glyma.09G103400",0.995,2.65e-06
"297160","Glyma.04G203600","Glyma.09G103400",0.999,1.13e-08
"297166","Glyma.04G219500","Glyma.09G103400",0.99,1.85e-05
"297169","Glyma.04G231500","Glyma.09G103400",0.993,6.93e-06
"297177","Glyma.05G003600","Glyma.09G103400",0.995,3.17e-06
"297179","Glyma.05G012300","Glyma.09G103400",0.997,9.03e-07
"297180","Glyma.05G014000","Glyma.09G103400",0.996,2.1e-06
"297191","Glyma.05G045200","Glyma.09G103400",0.991,1.49e-05
"297196","Glyma.05G055600","Glyma.09G103400",0.996,1.45e-06
"297209","Glyma.05G114900","Glyma.09G103400",0.991,1.45e-05
"297212","Glyma.05G132900","Glyma.09G103400",0.994,5.58e-06
"297219","Glyma.05G146800","Glyma.09G103400",0.997,6.1e-07
"297226","Glyma.05G157600","Glyma.09G103400",0.99,1.81e-05
"297240","Glyma.05G197900","Glyma.09G103400",0.998,1.78e-07
"297252","Glyma.05G222700","Glyma.09G103400",0.996,2.15e-06
"297261","Glyma.05G247300","Glyma.09G103400",0.99,1.69e-05
"297265","Glyma.06G007900","Glyma.09G103400",0.995,4.19e-06
"297267","Glyma.06G013100","Glyma.09G103400",0.997,1.17e-06
"297272","Glyma.06G016500","Glyma.09G103400",0.991,1.68e-05
"297278","Glyma.06G030400","Glyma.09G103400",0.992,1.16e-05
